pairname,pairs,2008-10-01,2008-10-15,2008-10-29,2008-11-12,2008-11-26,2008-12-10,2008-12-24,2009-01-07,2009-01-21,2009-02-04,2009-02-18,2009-03-04,2009-03-18,2009-04-01,2009-04-15,2009-04-29,2009-05-13,2009-05-27,2009-06-10,total
0,0.0-0.0,0.0000,0.4000,0.9600,0.5600,0.8000,0.5600,0.3200,0.0000,0.2400,0.4800,0.4000,0.4000,0.5600,0.3200,0.4000,0.7200,0.4000,0.0800,0.0800,7.6800
1,0.0-0.2,0.0000,0.8000,1.0000,1.4000,0.8000,0.4000,0.4000,0.2000,0.4000,0.2000,0.4000,0.4000,0.4000,0.2000,0.4000,0.6000,0.4000,0.2000,0.0000,8.6000
2,0.0-0.3,0.1000,0.5000,0.8000,0.6000,0.5000,0.5000,0.6000,0.1000,0.3000,1.1000,0.7000,0.6000,1.0000,0.4000,0.8000,0.8000,0.2000,0.2000,0.1000,9.9000
3,0.0-0.5,0.0667,0.4000,0.4000,0.5333,0.1333,0.0000,0.1333,0.0667,0.4000,0.5333,0.6667,0.5333,0.5333,0.2000,0.4000,0.6000,0.7333,0.3333,0.3333,7.0000
4,0.0-0.6,0.0000,1.0000,1.6000,1.4000,1.4000,1.0000,0.8000,0.4000,0.8000,1.0000,0.8000,0.8000,1.0000,0.4000,0.6000,1.0000,1.0000,0.6000,0.8000,16.4000
5,0.0-0.7,0.0000,0.6000,0.8000,0.6000,0.8000,0.6000,0.6000,0.0000,0.0000,0.2000,0.2000,0.6000,0.8000,0.8000,1.2000,1.2000,1.0000,0.8000,0.8000,11.6000
6,0.0-0.8,0.0667,0.7333,0.7333,0.9333,0.5333,0.4667,0.3333,0.2000,0.6000,0.2667,0.6667,0.6667,0.8667,0.6000,0.9333,0.8000,0.8000,0.6000,0.0667,10.8667
7,0.0-1.0,0.1000,0.4750,0.6500,0.6500,0.4250,0.5000,0.5500,0.1500,0.5250,0.4500,0.4250,0.3500,0.8250,0.7000,0.6250,0.7250,0.7000,0.3250,0.0250,9.1750
8,0.0-1.2,0.0000,0.8000,1.4000,0.8000,1.2000,0.4000,0.4000,0.6000,1.0000,0.4000,0.2000,0.4000,1.2000,0.2000,0.4000,1.2000,1.0000,0.8000,0.6000,13.0000
9,0.0-1.5,0.0000,0.8000,1.4000,0.8000,0.0000,0.4000,0.6000,0.2000,0.8000,1.0000,0.8000,0.4000,1.4000,1.2000,1.4000,1.2000,1.4000,1.0000,0.0000,14.8000
10,0.0-1.7,0.4000,1.0000,0.8000,0.8000,1.4000,0.8000,0.8000,0.0000,1.0000,0.6000,0.8000,1.0000,1.0000,0.8000,1.2000,0.8000,0.4000,0.2000,0.4000,14.2000
11,0.0-1.8,0.0000,0.6000,0.8667,1.0000,1.2000,0.9333,0.7333,0.2667,0.8000,0.6667,0.9333,0.6667,0.9333,0.8000,0.8000,0.8000,0.8000,0.4667,0.2667,13.5333
12,0.0-2.0,0.0000,0.4000,0.8400,0.8000,0.4000,0.4800,0.2800,0.0800,0.2400,0.6000,0.4000,0.3600,0.4000,0.4400,0.6400,0.9200,0.7200,0.3600,0.0400,8.4000
13,0.0-2.2,0.0000,0.0000,0.4000,0.6000,1.0000,0.4000,0.4000,0.0000,0.2000,0.8000,0.4000,0.4000,1.4000,1.0000,1.4000,1.2000,0.8000,0.6000,0.2000,11.2000
14,0.0-2.5,0.0000,0.7000,0.5000,0.7000,1.0000,0.2000,0.3000,0.2000,0.7000,0.4000,0.2000,0.0000,0.8000,0.6000,0.8000,0.9000,1.1000,0.7000,0.2000,10.0000
15,0.0-2.6,0.2000,0.5333,1.0000,1.0000,0.6000,0.6000,0.6000,0.4000,0.8667,0.8000,0.6667,0.7333,1.0000,0.6000,0.7333,0.6667,0.5333,0.4667,0.4000,12.4000
16,0.0-2.7,0.2000,0.6000,0.9000,0.7000,0.8000,0.8000,0.5000,0.0000,0.6000,0.4000,0.7000,0.6000,0.9000,0.7000,0.7000,0.8000,0.8000,0.5000,0.3000,11.5000
17,0.0-2.8,0.0000,0.0000,0.0000,0.2000,0.8000,0.6000,0.6000,0.0000,0.6000,0.2000,0.0000,0.2000,0.4000,0.4000,0.4000,0.4000,0.4000,0.4000,0.4000,6.0000
18,0.0-3.0,0.2000,0.5000,1.4000,0.5000,0.5000,0.3000,0.6000,0.3000,0.8000,0.5000,0.3000,0.5000,0.3000,0.3000,0.8000,1.1000,0.6000,0.2000,0.0000,9.7000
19,0.0-3.2,0.0000,0.6000,1.3000,1.2000,1.2000,0.9000,1.0000,0.2000,0.8000,0.5000,0.4000,0.7000,0.7000,0.5000,0.6000,0.0000,0.2000,0.2000,0.0000,11.0000
20,0.0-3.3,0.0000,0.8000,1.4000,1.0000,1.2000,1.0000,0.8000,0.6000,0.6000,0.8000,0.8000,0.8000,1.4000,0.6000,1.0000,1.4000,1.0000,0.6000,1.0000,16.8000
21,0.0-3.5,0.0000,0.7000,1.2000,0.8000,0.6000,0.7000,0.6000,0.3000,0.8000,0.5000,0.6000,0.5000,0.1000,0.8000,0.8000,1.0000,1.0000,0.4000,0.5000,11.9000
22,0.0-4.0,0.0000,0.4000,0.4000,0.8000,0.2000,0.2000,0.4000,0.0000,0.4000,1.0000,0.8000,0.8000,1.2000,1.2000,0.8000,1.4000,0.6000,0.4000,0.0000,11.0000
23,0.0-4.3,0.0000,0.6000,0.8000,1.2000,0.8000,0.8000,0.6000,0.0000,0.6000,0.2000,0.0000,0.6000,1.2000,0.6000,1.2000,1.2000,0.8000,0.8000,0.4000,12.4000
24,0.0-4.8,0.2000,0.6000,0.8000,1.0000,0.4000,0.4000,0.4000,0.6000,0.4000,0.4000,0.2000,0.4000,0.6000,1.0000,1.2000,1.0000,1.2000,1.0000,0.0000,11.8000
25,0.0-5.0,0.0000,0.8000,1.0000,0.8000,0.8000,0.8000,0.6000,0.0000,0.4000,0.2000,0.0000,0.2000,0.8000,0.6000,0.8000,1.4000,0.8000,0.4000,0.4000,10.8000
26,0.0-5.8,0.2000,0.6000,1.0000,1.0000,0.8000,0.0000,0.0000,0.2000,0.2000,1.2000,1.2000,1.0000,1.4000,1.0000,1.0000,1.4000,1.0000,0.6000,0.8000,14.6000
27,0.0-6.0,0.0000,0.0000,0.2000,0.4000,0.4000,0.6000,0.4000,0.0000,0.4000,0.0000,0.2000,0.2000,0.8000,0.4000,0.4000,0.4000,0.4000,0.2000,0.4000,5.8000
28,0.0-6.5,0.0000,0.2000,0.6000,0.4000,0.2000,0.0000,0.0000,0.0000,0.6000,0.2000,0.8000,1.0000,1.0000,1.2000,1.0000,1.4000,1.2000,1.0000,0.0000,10.8000
29,0.0-7.0,0.0000,0.2000,0.6000,0.8000,0.8000,0.2000,1.0000,0.0000,1.2000,1.0000,0.4000,0.8000,0.8000,0.8000,0.4000,0.8000,1.0000,1.0000,0.8000,12.6000
30,0.2-0.0,0.0000,0.8000,1.0000,1.4000,0.8000,0.4000,0.4000,0.2000,0.4000,0.2000,0.4000,0.4000,0.4000,0.2000,0.4000,0.6000,0.4000,0.2000,0.0000,8.6000
31,0.2-0.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
32,0.2-0.3,0.0000,1.0000,0.0000,1.0000,1.0000,0.5000,0.5000,0.0000,0.5000,0.5000,1.0000,1.0000,0.5000,0.0000,0.5000,0.5000,0.5000,0.5000,0.0000,9.5000
33,0.2-0.5,0.0000,0.6667,0.0000,1.3333,0.3333,0.0000,0.0000,0.0000,0.3333,0.6667,0.6667,0.6667,0.3333,0.0000,0.0000,0.3333,0.6667,0.3333,0.0000,6.3333
34,0.2-0.6,0.0000,2.0000,2.0000,2.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.0000,12.0000
